custid,AreaCode,age,gender,kids,education,income,dataplan,basebill,bill,mins,calls,long,numphones,numother,consecmonths,datause,dataperc,undercontract,Manufacturer,Model,Version,OS,Patch,Mem,Storage,Touchscreen,Color,KPI_DeviceSat,KPI_NetworkQual,servcalls,drops,dropperc,CompPromo60,churn
973145,804,35,F,2,7,79.6,6144,126.76,132.81,456,85,24,1,0,28,357,0.05810546875,N,HTC,OneMini,Gen1,IceCreamSandwich,S3,32GB,Y,Y,gold,0.0121797273337103,0.578274481,0,9,0.0197368421052632,NoPromo,N
963019,209,33,F,1,9,71.1,2048,38.92,45.23,350,64,19,1,0,16,232,0.11328125,Y,Apple,iPhone4,Gen1,iOS5,S2,8GB,Y,Y,black,0.0224198088481363,0.6409399370000001,0,12,0.0342857142857143,NoPromo,N
708743,352,37,F,1,11,62.2,6144,83.33,92.18,480,100,28,1,0,30,98,0.0159505208333333,N,Motorola,RazrM,Gen1,KitKat,S8,16GB,N,Y,red,0.0162293201109046,0.504723331,0,12,0.025,Promo,N
90510,754,53,M,0,9,76.3,6144,35.43,48.58,652,73,33,2,0,22,347,0.0564778645833333,Y,Motorola,RazrM,Gen2,KitKat,S2,32GB,N,Y,silver,0.0176378315661832,0.622294372,0,13,0.0199386503067485,Promo,N
48497,814,50,F,1,9,64.3,6144,43.05,54.79,462,83,24,1,0,31,1169,0.190266927083333,N,Motorola,RazrM,Gen4,KitKat,S3,16GB,Y,Y,red,0.0135976719780337,0.785960397,0,13,0.0281385281385281,Promo,N
247320,857,48,F,2,8,65.8,2048,112.96,119.38,446,46,34,1,0,42,1111,0.54248046875,N,HTC,Butterfly,Gen3,JellyBean,S6,32GB,N,Y,gold,0.0140541180444461,0.76732243,0,12,0.0269058295964126,NoPromo,N
511025,862,58,F,2,7,74.0,2048,112.9,126.83,356,61,18,1,0,22,753,0.36767578125,Y,Apple,iPhone3G,Gen1,iOS6,S4,8GB,Y,Y,green,0.0237957785895698,0.67244134,0,9,0.0252808988764045,Promo,N
322401,636,26,F,0,8,65.0,6144,92.09,98.43,670,86,40,2,0,31,1540,0.25065104166666696,N,Samsung,Galaxy,Gen1,KitKat,S1,16GB,N,Y,gold,0.0107531230629733,0.180675803,0,10,0.0149253731343284,NoPromo,N
440221,804,26,M,0,9,68.5,2048,140.66,155.52,290,51,22,2,0,20,0,0.0,Y,Motorola,DroidMini,Gen2,JellyBean,S5,8GB,N,Y,black,0.0121709138569013,0.578274481,0,10,0.0344827586206897,NoPromo,N
330410,435,45,M,0,10,69.7,6144,77.96,88.8,589,54,35,1,0,19,397,0.0646158854166667,Y,Motorola,RazrM,Gen2,KitKat,S4,8GB,N,Y,gold,0.0171487192561275,0.739349272,0,10,0.0169779286926995,NoPromo,N
945739,617,43,M,0,9,82.3,2048,150.76,154.98,619,86,35,2,0,34,765,0.37353515625,N,HTC,Butterfly,Gen1,JellyBean,S2,64GB,Y,Y,black,0.0139058937792705,0.596008496,0,11,0.0177705977382876,NoPromo,N
799166,606,45,F,1,9,60.8,2048,133.48,144.61,439,50,21,1,0,17,796,0.388671875,Y,Apple,iPhone3G,Gen1,iOS6,S1,8GB,N,Y,silver,0.0207642392663731,0.280732339,0,7,0.0159453302961276,Promo,N
874190,815,29,M,1,8,83.1,4096,107.87,119.22,481,65,31,2,0,27,318,0.07763671875,N,Samsung,GalaxyS0,Gen1,JellyBean,S2,32GB,Y,Y,gold,0.0124842344626424,0.376320628,0,11,0.0228690228690229,Promo,N
8927,203,25,M,0,9,62.8,2048,112.19,114.88,394,66,21,1,0,29,718,0.3505859375,N,Apple,iPhone3G,Gen1,iOS6,S6,8GB,Y,Y,gold,0.0208653084934359,0.47733741799999996,0,8,0.0203045685279188,NoPromo,N
415368,416,30,M,0,13,47.1,2048,105.45,116.68,456,99,24,2,0,41,736,0.359375,N,HTC,Butterfly,Gen1,JellyBean,S2,8GB,Y,Y,white,0.0143629326516436,0.637194809,0,7,0.0153508771929825,NoPromo,N
862226,862,70,F,1,10,76.5,4096,129.63,137.71,324,84,18,1,0,38,0,0.0,N,Apple,iPhone4,Gen3,iOS5,S7,32GB,Y,N,white,0.0285727031371263,0.67244134,0,9,0.0277777777777778,Promo,N
257107,414,44,F,1,3,84.8,6144,123.08,131.56,682,78,36,1,0,28,192,0.03125,N,Apple,iPhone3G,Gen4,iOS6,S7,16GB,Y,Y,white,0.0177780546216385,0.649688725,0,8,0.0117302052785924,NoPromo,N
959583,705,44,F,2,6,56.8,2048,103.43,113.64,561,73,32,2,1,35,536,0.26171875,N,Apple,iPhone4,Gen1,iOS5,S3,64GB,N,Y,silver,0.0181569675105503,0.37397117799999996,0,11,0.0196078431372549,NoPromo,N
909296,252,26,F,1,12,41.8,2048,125.23,132.23,426,37,23,1,1,30,1601,0.78173828125,N,Motorola,DroidMini,Gen2,JellyBean,S5,16GB,N,Y,silver,0.0122628296301315,0.465253994,0,11,0.0258215962441315,Promo,N
181157,616,35,F,1,12,66.5,4096,136.68,145.96,535,86,29,1,1,24,1412,0.3447265625,N,Motorola,DroidMini,Gen7,JellyBean,S7,32GB,Y,Y,gold,0.0177772210611668,0.73313783,0,13,0.0242990654205607,Promo,N
858257,562,42,M,2,11,105.9,6144,142.98,149.59,456,27,23,2,0,29,1079,0.175618489583333,N,Samsung,GalaxyS2,Gen1,Honeycomb,S1,64GB,Y,Y,green,0.0117210776862814,0.696959938,0,7,0.0153508771929825,NoPromo,N
753893,308,45,F,1,9,61.0,4096,91.57,104.48,377,46,19,2,0,36,996,0.2431640625,N,Motorola,DroidMini,Gen3,JellyBean,S6,16GB,Y,Y,green,0.0209183712728493,0.518515331,0,7,0.0185676392572944,NoPromo,N
846246,252,35,F,1,9,91.5,2048,110.65,116.5,493,74,26,2,0,30,378,0.1845703125,N,Samsung,Galaxy,Gen2,KitKat,S6,8GB,Y,Y,silver,0.0082892478703762,0.465253994,0,9,0.0182555780933063,Promo,N
6767,563,52,M,1,12,50.1,6144,118.09,126.26,567,98,30,1,0,25,1505,0.244954427083333,N,Apple,iPhone4,Gen7,iOS5,S4,64GB,N,Y,white,0.0221710609070096,0.303557093,0,8,0.0141093474426808,NoPromo,N
860284,253,62,M,1,10,50.7,6144,89.91,94.79,728,58,60,1,0,24,816,0.1328125,N,Motorola,RazrM,Gen7,KitKat,S2,64GB,N,Y,gold,0.0215430444995192,0.624139796,0,7,0.009615384615384621,Promo,N
388098,256,32,M,0,9,93.6,4096,102.93,108.9,445,97,22,1,0,20,645,0.157470703125,Y,Motorola,RazrM,Gen7,KitKat,S1,16GB,Y,Y,black,0.0191366754745698,0.590359394,0,10,0.0224719101123595,NoPromo,N
347251,513,24,F,2,13,66.0,6144,106.39,120.41,321,42,17,2,0,36,0,0.0,N,Apple,iPhone4s,Gen7,iOS4,S4,16GB,Y,Y,white,0.0236754095515005,0.548771407,0,11,0.0342679127725857,Promo,Y
435461,614,31,M,0,13,51.3,4096,122.8,128.72,347,114,17,1,0,32,800,0.1953125,N,HTC,Desire500,Gen4,Bada,S6,16GB,N,N,gold,0.0133586518254309,0.669523864,0,11,0.031700288184438,Promo,N
645876,702,53,M,0,10,77.6,2048,134.5,141.46,393,65,21,1,0,23,605,0.29541015625,Y,HTC,Desire500,Gen1,Bada,S8,32GB,N,Y,white,0.010644707493441,0.5766812729999999,0,13,0.0330788804071247,NoPromo,N
318337,702,48,M,0,12,46.0,4096,66.88,72.11,470,58,25,1,0,34,920,0.224609375,N,Motorola,RazrM,Gen6,KitKat,S5,32GB,Y,Y,black,0.013864748687997,0.5766812729999999,0,11,0.0234042553191489,NoPromo,N
64001,757,51,F,1,12,66.3,4096,91.34,96.54,376,77,20,1,0,31,0,0.0,N,Apple,iPhone3G,Gen7,iOS6,S6,32GB,Y,Y,black,0.020596213880296,0.753356481,0,5,0.0132978723404255,NoPromo,N
837208,479,55,F,2,14,31.5,6144,103.96,116.82,580,103,31,1,0,24,1553,0.25276692708333304,N,Apple,iPhone3G,Gen2,iOS6,S1,32GB,N,Y,gold,0.018280577064339002,0.655015582,0,12,0.0206896551724138,NoPromo,N
375329,704,56,F,0,7,56.0,6144,96.14,104.3,501,92,26,1,0,23,451,0.0734049479166667,Y,Apple,iPhone3G,Gen3,iOS6,S7,16GB,Y,Y,black,0.0244946342930255,0.692426419,0,9,0.0179640718562874,NoPromo,N
355052,307,48,M,1,8,44.4,6144,110.54,121.46,389,42,20,2,0,23,98,0.0159505208333333,Y,HTC,Desire500,Gen7,Bada,S9,32GB,N,N,white,0.0156058911518182,0.682172714,0,12,0.0308483290488432,Promo,N
739777,563,35,F,1,10,78.4,2048,96.76,101.27,632,71,32,2,0,40,853,0.41650390625,N,Motorola,DroidMini,Gen1,JellyBean,S1,32GB,Y,Y,white,0.018241176262388,0.303557093,0,12,0.0189873417721519,NoPromo,N
451583,516,24,F,2,10,62.5,4096,74.5,89.79,600,55,33,1,0,36,941,0.229736328125,N,Samsung,GalaxyS3,Gen8,Gingerbread,S4,32GB,Y,Y,silver,0.0105518558204543,0.698716806,0,11,0.0183333333333333,NoPromo,N
422864,602,39,F,0,9,57.5,2048,107.94,120.54,541,68,32,1,0,29,1500,0.732421875,N,Samsung,Galaxy,Gen7,KitKat,S2,16GB,Y,N,gold,0.0210214551768178,0.83990507,0,11,0.0203327171903882,NoPromo,N
732529,815,62,M,1,9,77.5,6144,109.8,120.48,376,44,25,1,0,29,245,0.0398763020833333,N,Samsung,GalaxyS1,Gen3,IceCreamSandwich,S7,32GB,Y,N,silver,0.0196474889998066,0.376320628,0,8,0.0212765957446809,Promo,N
601289,304,35,M,0,9,79.1,2048,175.2,197.14,688,93,35,1,0,11,469,0.22900390625,Y,Samsung,Galaxy,Gen4,KitKat,S1,16GB,Y,Y,black,0.00857278028089577,0.674769965,0,7,0.0101744186046512,NoPromo,N
152834,803,42,M,4,9,34.2,4096,94.9,108.92,491,78,29,2,0,12,1547,0.377685546875,Y,Apple,iPhone5c,Gen1,iOS,S2,8GB,Y,Y,black,0.0224607397226585,0.600171687,0,12,0.0244399185336049,Promo,N
331456,804,37,F,0,10,88.5,4096,123.99,140.74,452,63,31,1,0,42,971,0.237060546875,N,Samsung,Galaxy,Gen1,KitKat,S4,8GB,N,Y,white,0.0123535583110348,0.578274481,0,9,0.0199115044247788,NoPromo,N
36311,252,39,M,0,10,19.0,2048,49.18,59.43,634,89,32,1,0,31,1010,0.4931640625,N,Apple,iPhone4,Gen1,iOS5,S2,16GB,Y,Y,gold,0.0225236532717415,0.465253994,0,13,0.0205047318611987,Promo,N
286950,409,43,F,2,11,75.8,4096,91.44,100.28,449,85,26,1,0,37,120,0.029296875,N,Motorola,RazrM,Gen1,KitKat,S7,64GB,Y,Y,silver,0.0177782617218682,0.592689247,0,8,0.0178173719376392,NoPromo,N
794720,504,37,M,2,8,92.3,2048,121.13,128.03,532,63,29,1,0,28,1501,0.73291015625,N,Apple,iPhone5c,Gen1,iOS,S2,8GB,Y,Y,black,0.0229343343007558,0.707910246,0,11,0.0206766917293233,NoPromo,N
127402,805,35,F,1,11,76.0,2048,100.91,102.72,412,66,23,1,0,27,560,0.2734375,N,Motorola,DroidUltra,Gen2,IceCreamSandwich,S4,32GB,N,Y,silver,0.0162214527521319,0.6602531070000001,0,11,0.0266990291262136,NoPromo,N
23719,703,17,F,1,11,52.1,2048,103.08,117.64,558,72,54,1,0,21,525,0.25634765625,Y,Motorola,DroidUltra,Gen2,IceCreamSandwich,S2,8GB,N,Y,gold,0.0192137389970117,0.504101766,0,10,0.017921146953405,Promo,N
131470,315,38,M,2,9,56.0,4096,110.07,116.4,545,57,29,1,0,30,665,0.162353515625,N,Motorola,RazrM,Gen1,KitKat,S3,32GB,Y,Y,red,0.0161640081552702,0.792060408,0,9,0.0165137614678899,NoPromo,N
732573,407,29,M,0,11,32.2,6144,164.11,169.95,357,94,23,1,0,32,1100,0.179036458333333,N,Apple,iPhone4,Gen1,iOS5,S2,32GB,Y,Y,white,0.0220093342018428,0.740149873,0,10,0.0280112044817927,NoPromo,Y
442214,352,41,F,2,10,59.0,6144,85.41,93.37,463,29,27,1,0,28,0,0.0,N,Motorola,DroidMini,Gen6,JellyBean,S5,32GB,Y,N,silver,0.0174410526537915,0.504723331,0,9,0.019438444924406002,Promo,N
411165,283,46,F,0,7,61.4,4096,123.5,137.56,339,61,19,1,0,28,886,0.21630859375,N,Samsung,GalaxyS1,Gen2,IceCreamSandwich,S8,16GB,Y,Y,gold,0.007744717665956609,0.689617563,0,9,0.0265486725663717,NoPromo,N
933983,574,53,F,2,11,93.1,6144,87.89,99.65,451,84,23,1,0,36,962,0.156575520833333,N,Apple,iPhone5,Gen2,iOS3,S2,16GB,N,Y,black,0.0190373738793511,0.57554101,0,9,0.0199556541019956,Promo,N
352977,512,34,F,1,10,94.0,2048,124.57,136.09,425,113,23,1,0,25,822,0.4013671875,N,Motorola,RazrM,Gen1,KitKat,S5,8GB,N,Y,white,0.0167633046989384,0.605437584,0,9,0.0211764705882353,NoPromo,N
709406,416,43,F,1,10,69.5,2048,75.56,83.36,519,71,29,1,0,30,1434,0.7001953125,N,Samsung,Galaxy,Gen1,KitKat,S4,16GB,N,Y,black,0.0111359382477608,0.637194809,0,13,0.0250481695568401,NoPromo,N
398453,705,52,F,0,10,76.8,2048,97.76,102.4,548,92,30,1,0,37,715,0.34912109375,N,Motorola,RazrM,Gen1,KitKat,S1,8GB,Y,Y,black,0.0197008369601093,0.37397117799999996,0,7,0.0127737226277372,NoPromo,N
121729,848,32,F,1,8,42.8,2048,63.06,74.1,472,46,25,1,1,24,1292,0.630859375,N,Apple,iPhone4s,Gen1,iOS4,S4,8GB,N,Y,black,0.0217739091819723,0.052555223,0,9,0.0190677966101695,NoPromo,N
925457,252,37,M,0,11,74.9,4096,20.35,28.86,421,99,23,1,0,38,1357,0.331298828125,N,Apple,iPhone3G,Gen2,iOS6,S2,8GB,N,Y,green,0.021342476118441,0.465253994,0,8,0.0190023752969121,Promo,N
439739,603,41,M,0,12,60.0,2048,48.5,56.73,584,50,32,2,0,40,193,0.09423828125,N,Apple,iPhone3G,Gen1,iOS6,S3,16GB,N,N,black,0.0233209000573822,0.6762420640000001,0,12,0.0205479452054795,NoPromo,N
545539,314,33,F,1,10,62.0,2048,120.76,126.02,442,91,46,3,0,27,1617,0.78955078125,N,Motorola,RazrM,Gen1,KitKat,S2,8GB,N,Y,gold,0.0201027612740193,0.6952925190000001,0,12,0.0271493212669683,NoPromo,N
762529,862,49,M,2,10,47.6,6144,110.0,121.36,597,79,36,2,0,23,0,0.0,Y,Motorola,MotoG,Gen4,Gingerbread,S1,8GB,Y,Y,white,0.0160574791446868,0.67244134,0,11,0.0184254606365159,Promo,N
325535,703,44,F,0,5,58.4,4096,98.03,105.79,542,81,37,1,0,14,1905,0.465087890625,Y,Samsung,GalaxyS2,Gen7,Honeycomb,S1,32GB,Y,Y,red,0.0111006621261759,0.504101766,0,7,0.0129151291512915,Promo,N
980927,574,41,M,0,9,110.1,4096,67.99,76.78,403,81,21,2,0,20,1083,0.264404296875,Y,Apple,iPhone3G,Gen1,iOS6,S3,64GB,Y,N,gold,0.0256393753088125,0.57554101,0,6,0.0148883374689826,Promo,N
236197,252,45,M,1,10,104.4,4096,116.6,129.37,400,71,20,1,0,28,0,0.0,N,Motorola,RazrM,Gen1,KitKat,S8,8GB,Y,Y,silver,0.017669191341674998,0.465253994,0,11,0.0275,Promo,N
19506,737,40,M,1,9,59.7,4096,143.59,155.99,281,34,25,2,0,22,1185,0.289306640625,Y,HTC,Desire500,Gen1,Bada,S4,32GB,N,Y,gold,0.0132145435029686,0.42586013,0,11,0.0391459074733096,NoPromo,N
404525,603,27,M,3,13,104.1,6144,55.75,61.38,516,50,26,1,0,19,221,0.0359700520833333,Y,Apple,iPhone4s,Gen1,iOS4,S6,32GB,N,Y,white,0.0192963634754751,0.6762420640000001,0,9,0.0174418604651163,NoPromo,N
717874,415,44,F,1,9,70.8,6144,116.64,126.84,537,33,29,1,0,24,328,0.0533854166666667,N,Apple,iPhone4,Gen3,iOS5,S2,8GB,Y,Y,black,0.0272709018159128,0.662148594,0,12,0.0223463687150838,NoPromo,Y
988760,804,32,F,1,9,69.9,6144,35.04,38.96,372,48,31,1,0,29,847,0.137858072916667,N,HTC,Desire500,Gen8,Bada,S4,64GB,Y,Y,red,0.0143982446373126,0.578274481,0,9,0.0241935483870968,NoPromo,N
143008,706,47,M,0,7,104.5,6144,129.02,135.98,476,90,25,1,0,37,313,0.0509440104166667,N,Motorola,DroidMaxx,Gen2,Honeycomb,S8,8GB,N,Y,gold,0.0130985756074037,0.630777366,0,9,0.0189075630252101,NoPromo,N
208441,606,26,F,1,7,69.0,6144,123.51,132.35,670,88,34,2,0,22,0,0.0,Y,Motorola,DroidUltra,Gen8,IceCreamSandwich,S6,32GB,Y,Y,green,0.0173792137112884,0.280732339,0,13,0.0194029850746269,Promo,N
108992,602,52,M,2,10,88.5,2048,72.29,81.53,450,87,23,1,0,35,160,0.078125,N,Apple,iPhone3G,Gen1,iOS6,S4,8GB,Y,Y,white,0.0226799637329375,0.83990507,0,7,0.0155555555555556,NoPromo,N
285912,727,39,M,4,6,79.8,4096,73.73,83.47,499,89,32,1,0,35,0,0.0,N,Apple,iPhone4s,Gen2,iOS4,S5,32GB,Y,N,white,0.0222556610770693,0.76433369,0,9,0.0180360721442886,Promo,N
918686,415,39,M,0,13,72.8,2048,134.53,138.81,652,71,33,2,0,28,1129,0.55126953125,N,Apple,iPhone4s,Gen2,iOS4,S6,32GB,Y,Y,gold,0.0177168434502799,0.662148594,0,10,0.0153374233128834,NoPromo,N
553580,647,51,M,0,8,66.8,2048,103.0,112.03,306,73,16,1,0,22,375,0.18310546875,Y,Motorola,RazrM,Gen2,KitKat,S1,16GB,Y,Y,silver,0.0171286207606547,0.740975301,0,8,0.0261437908496732,Promo,N
690323,302,34,F,2,11,53.4,6144,105.03,116.74,671,54,38,2,0,36,692,0.11263020833333301,N,Motorola,DroidUltra,Gen1,IceCreamSandwich,S4,8GB,Y,Y,silver,0.0199643684827925,0.736806298,0,11,0.0163934426229508,Promo,N
613367,302,36,M,2,10,94.8,6144,100.3,107.45,563,32,29,1,0,12,40,0.00651041666666667,Y,Apple,iPhone3G,Gen1,iOS6,S2,32GB,Y,Y,silver,0.0238272825685801,0.736806298,0,10,0.0177619893428064,Promo,N
134357,848,34,F,2,8,50.4,6144,117.22,132.06,542,55,27,1,0,33,713,0.11604817708333301,N,Apple,iPhone4,Gen4,iOS5,S2,16GB,N,Y,gold,0.0189857021586185,0.052555223,0,10,0.018450184501845,NoPromo,N
909230,802,59,F,2,12,88.2,6144,117.42,124.43,397,83,23,1,0,5,843,0.13720703125,Y,Motorola,DroidMini,Gen5,JellyBean,S4,8GB,Y,Y,red,0.0145647100213307,0.588356,0,9,0.0226700251889169,NoPromo,N
494952,278,53,F,1,8,29.7,4096,57.87,61.68,653,47,35,3,0,13,11,0.002685546875,Y,Samsung,GalaxyS1,Gen1,IceCreamSandwich,S4,32GB,Y,Y,silver,0.0136032834965567,0.798810583,0,3,0.00459418070444104,Promo,N
117431,319,35,F,2,11,44.1,2048,49.93,61.66,338,30,17,1,1,31,660,0.322265625,N,Apple,iPhone5,Gen5,iOS3,S4,16GB,Y,Y,gold,0.017800481082313,0.701120968,0,16,0.0473372781065089,NoPromo,Y
393581,416,33,F,2,10,92.4,6144,87.68,102.38,552,58,34,2,0,26,1268,0.206380208333333,N,Motorola,DroidMini,Gen6,JellyBean,S7,32GB,N,N,white,0.0182258606466377,0.637194809,0,12,0.0217391304347826,NoPromo,N
177386,347,48,F,1,9,94.8,4096,118.55,130.3,589,27,31,2,0,30,909,0.221923828125,N,Motorola,DroidUltra,Gen6,IceCreamSandwich,S4,32GB,Y,Y,red,0.0180448350295451,0.771366181,0,12,0.0203735144312394,Promo,N
554091,507,44,F,2,8,60.2,6144,119.65,129.24,368,31,24,1,0,23,916,0.149088541666667,Y,Apple,iPhone4s,Gen6,iOS4,S1,16GB,Y,Y,red,0.0197940777013041,0.676293785,0,12,0.0326086956521739,NoPromo,N
543480,405,41,F,1,9,73.9,4096,115.85,124.65,464,72,29,1,0,13,843,0.205810546875,Y,Apple,iPhone4,Gen2,iOS5,S4,64GB,Y,Y,gold,0.0198565978666533,0.714351016,0,10,0.021551724137931,NoPromo,N
177900,239,51,M,0,8,45.6,2048,134.42,137.39,497,43,30,3,0,30,735,0.35888671875,N,Motorola,RazrM,Gen4,KitKat,S1,32GB,Y,Y,white,0.0159658221635497,0.762236806,0,8,0.0160965794768612,NoPromo,N
881483,757,55,F,3,10,74.6,6144,167.13,173.54,584,77,34,1,0,28,1009,0.164225260416667,N,Apple,iPhone5s,Gen2,iOS2,S1,32GB,N,Y,white,0.016832778693085,0.753356481,0,12,0.0205479452054795,NoPromo,N
504734,323,42,M,1,8,68.4,6144,101.09,114.44,527,62,29,1,0,24,295,0.0480143229166667,N,Samsung,GalaxyS2,Gen1,Honeycomb,S1,8GB,N,Y,gold,0.00994143540968447,0.49377522799999995,0,8,0.015180265654648998,Promo,N
331307,737,44,F,0,9,61.9,6144,77.08,83.28,544,27,27,1,0,28,687,0.11181640625,N,Apple,iPhone5,Gen1,iOS3,S1,64GB,Y,N,silver,0.0260515407048611,0.42586013,0,10,0.0183823529411765,NoPromo,N
630808,636,49,F,1,8,52.7,2048,135.73,148.5,477,80,25,2,0,24,603,0.29443359375,N,Apple,iPhone4s,Gen6,iOS4,S4,32GB,Y,Y,gold,0.0210989090866278,0.180675803,0,13,0.0272536687631027,NoPromo,N
541237,862,40,F,1,9,53.7,6144,152.74,162.85,651,84,38,1,0,30,670,0.10904947916666699,N,HTC,Desire500,Gen1,Bada,S2,32GB,Y,Y,black,0.0159590409824958,0.67244134,0,11,0.0168970814132104,Promo,N
133681,408,50,F,1,8,93.8,4096,105.68,116.35,582,88,34,1,0,31,1083,0.264404296875,N,Apple,iPhone3G,Gen1,iOS6,S7,16GB,Y,Y,gold,0.0203851152906762,0.631074633,0,12,0.0206185567010309,NoPromo,N
716123,313,41,M,0,8,71.2,2048,89.1,102.89,430,72,25,2,0,19,1306,0.6376953125,Y,Apple,iPhone4,Gen4,iOS5,S1,8GB,Y,Y,black,0.0175718531615074,0.467185722,3,6,0.013953488372093002,NoPromo,Y
202131,505,36,F,2,8,40.3,6144,73.97,84.5,596,78,37,1,0,38,603,0.09814453125,N,Samsung,Galaxy,Gen8,KitKat,S5,16GB,N,Y,silver,0.00848870876740619,0.439681931,0,8,0.0134228187919463,NoPromo,N
143308,814,39,F,0,10,92.2,2048,171.93,181.4,523,51,27,1,0,31,1213,0.59228515625,N,Apple,iPhone4,Gen7,iOS5,S4,32GB,N,Y,gold,0.0211564905580265,0.785960397,0,6,0.011472275334608002,Promo,N
904988,308,38,M,0,9,77.5,6144,114.89,120.11,558,54,28,1,0,25,814,0.132486979166667,N,HTC,Desire500,Gen1,Bada,S2,64GB,Y,Y,green,0.0166666612404679,0.518515331,0,12,0.021505376344086002,NoPromo,N
361471,702,45,M,1,11,102.3,4096,78.43,86.62,583,46,30,1,0,17,525,0.128173828125,Y,Apple,iPhone3G,Gen1,iOS6,S4,8GB,N,Y,silver,0.021995236825,0.5766812729999999,0,14,0.0240137221269297,NoPromo,N
764341,806,49,F,2,10,57.5,2048,125.58,133.45,455,40,27,2,0,19,750,0.3662109375,Y,HTC,OneMax,Gen1,Froyo,S5,32GB,N,Y,white,0.0105324278030044,0.563376754,0,11,0.0241758241758242,NoPromo,N
187076,727,40,F,1,11,73.3,4096,88.14,96.96,700,74,49,2,0,35,226,0.05517578125,N,Apple,iPhone4s,Gen1,iOS4,S7,32GB,Y,Y,gold,0.0200238270739798,0.76433369,0,9,0.0128571428571429,Promo,N
78977,818,50,M,2,8,119.8,4096,92.68,105.55,542,62,29,2,1,36,306,0.07470703125,N,Samsung,GalaxyS0,Gen1,JellyBean,S4,16GB,Y,Y,white,0.011054243604488,0.8077399609999999,0,10,0.018450184501845,NoPromo,N
798274,318,27,F,3,11,88.5,2048,131.38,140.52,431,75,22,2,0,27,201,0.09814453125,N,Apple,iPhone3G,Gen1,iOS6,S1,8GB,Y,Y,black,0.0225416583813961,0.5244084920000001,0,10,0.0232018561484919,Promo,N
199885,512,49,F,1,10,61.1,6144,57.11,74.09,529,58,29,2,0,39,228,0.037109375,N,Apple,iPhone4s,Gen2,iOS4,S3,8GB,Y,Y,white,0.0176777328186386,0.605437584,0,8,0.0151228733459357,NoPromo,N
131671,574,42,F,2,12,37.5,6144,97.42,106.51,340,75,18,1,0,26,722,0.11751302083333301,N,HTC,Desire500,Gen1,Bada,S6,8GB,Y,N,red,0.0178987748985606,0.57554101,0,9,0.0264705882352941,Promo,N
536637,312,41,M,1,7,84.8,4096,142.81,159.33,679,83,36,2,0,23,1028,0.2509765625,Y,HTC,Desire500,Gen2,Bada,S4,16GB,N,N,black,0.015362941062003,0.55568636,0,8,0.0117820324005891,Promo,N
964464,606,34,F,3,10,86.9,4096,99.49,109.55,525,67,26,1,0,15,1267,0.309326171875,Y,Samsung,GalaxyS0,Gen6,JellyBean,S3,8GB,N,Y,black,0.00477266509454053,0.280732339,0,8,0.0152380952380952,Promo,N
666728,712,45,F,0,7,10.0,2048,34.75,47.75,522,57,32,1,0,15,1360,0.6640625,Y,Motorola,RazrM,Gen1,KitKat,S2,8GB,Y,Y,white,0.0217227486877766,0.642413693,0,6,0.0114942528735632,NoPromo,N
461248,516,30,F,1,4,38.4,4096,141.62,151.57,469,83,29,1,0,22,664,0.162109375,Y,Samsung,GalaxyS3,Gen1,Gingerbread,S3,32GB,N,N,white,0.0122760745459837,0.698716806,0,7,0.0149253731343284,NoPromo,N
923452,817,50,M,0,10,72.4,4096,109.3,125.51,484,71,25,1,0,10,1051,0.256591796875,Y,Apple,iPhone4,Gen1,iOS5,S1,32GB,Y,N,gold,0.0250742298891364,0.45787048399999997,0,10,0.0206611570247934,NoPromo,N
131563,804,12,M,0,10,58.2,2048,69.07,84.03,501,93,32,1,0,23,983,0.47998046875,Y,Apple,iPhone4,Gen7,iOS5,S9,32GB,Y,Y,red,0.0193138069756103,0.578274481,0,12,0.0239520958083832,NoPromo,N
975539,504,46,M,0,8,41.2,6144,72.86,78.58,614,60,36,1,1,19,833,0.135579427083333,Y,HTC,OneMax,Gen1,Froyo,S3,8GB,Y,Y,black,0.010188837689506,0.707910246,0,12,0.0195439739413681,NoPromo,N
135845,703,23,F,2,9,47.2,2048,117.18,132.32,471,72,24,1,0,23,1181,0.57666015625,Y,Samsung,GalaxyS0,Gen2,JellyBean,S1,8GB,Y,Y,red,0.00809031372667897,0.504101766,0,7,0.0148619957537155,Promo,N
302298,317,40,M,0,4,83.5,6144,150.53,158.84,560,82,30,2,0,24,564,0.091796875,N,Motorola,DroidMini,Gen2,JellyBean,S4,8GB,Y,Y,gold,0.0163782401082402,0.526147204,0,7,0.0125,NoPromo,N
862265,316,32,F,1,6,16.9,2048,80.92,89.86,344,71,18,2,0,17,806,0.3935546875,Y,Motorola,DroidMini,Gen6,JellyBean,S2,64GB,N,Y,green,0.0184615956625504,0.710411481,0,11,0.0319767441860465,NoPromo,N
788155,708,56,F,2,10,64.5,6144,113.65,129.85,562,72,29,2,0,19,1111,0.180826822916667,Y,Apple,iPhone5,Gen1,iOS3,S7,16GB,Y,Y,silver,0.0187082670536157,0.7251544259999999,0,8,0.0142348754448399,NoPromo,N
570874,856,44,M,1,10,52.4,2048,87.87,99.68,529,83,32,2,0,26,758,0.3701171875,N,Samsung,GalaxyS2,Gen1,Honeycomb,S3,32GB,Y,Y,red,0.00827670547790565,0.678190805,0,4,0.00756143667296786,NoPromo,N
