custid,dropperc,mins,consecmonths,age,income,churn_Y,prob
818176,0.0256410256410256,351,39,38,70.5,0,0.025907121850361283
593359,0.0169491525423729,649,32,37,75.6,0,0.0040800854393415525
472799,0.0184804928131417,487,32,57,89.4,0,0.0021361037761296236
61898,0.0200803212851406,498,24,28,22.2,0,0.0025646797709160656
931236,0.0180831826401447,553,17,58,102.0,0,0.00011427001181365996
516506,0.0128676470588235,544,30,28,57.4,0,0.00040343492379099426
956823,0.0137221269296741,583,21,49,104.7,0,0.00010583436736284639
881317,0.0144329896907217,485,32,44,65.6,0,0.003635909612912989
973282,0.0186721991701245,482,35,46,94.6,0,0.004458213205913695
179465,0.0261627906976744,344,25,72,83.7,0,0.004329289479752239
87451,0.018450184501845,542,34,32,59.9,0,0.0034575772900984725
715597,0.0201834862385321,545,28,44,67.8,0,0.012899633625208058
900961,0.0089126559714795,561,20,56,53.9,0,4.107457884381467e-05
598405,0.0235756385068762,509,25,32,64.8,0,0.06922391205098001
220997,0.0213523131672598,562,30,47,67.0,0,0.015805591600147315
130555,0.0318840579710145,345,25,48,64.0,0,0.07692575859405071
934084,0.0228571428571429,350,29,64,53.3,0,0.0007142481228484174
459232,0.015180265654648997,527,30,44,56.4,0,0.002082501362273314
347787,0.0173160173160173,462,18,46,65.4,0,0.00015685228991458943
520763,0.0159045725646123,503,20,40,62.2,0,0.00018891654204649446
733919,0.0151228733459357,529,35,50,55.2,0,0.000781135873128047
351588,0.0113924050632911,790,12,51,86.6,0,0.00018472506124963338
341350,0.0180360721442886,499,27,45,76.0,0,0.002962123773269566
338012,0.0210526315789474,380,13,46,83.6,0,0.0003370631485204881
501102,0.0161870503597122,556,34,43,49.5,0,0.000972440494989943
690075,0.0117056856187291,598,26,34,74.4,0,0.00076614671123003
133595,0.0276134122287968,507,24,34,64.4,0,0.48231147256064216
924884,0.0107095046854083,747,19,45,84.4,0,0.0002474072267715862
39892,0.0178571428571429,504,24,49,80.9,0,0.0029821635315089483
750619,0.0287081339712919,418,40,42,80.2,0,0.431271314457156
617669,0.0240963855421687,415,21,36,42.0,0,0.0001819164346479673
215866,0.0259259259259259,270,24,37,85.0,0,0.011588851601719553
262450,0.0140845070422535,497,33,47,39.7,0,0.0010582693378610563
219199,0.0223048327137546,538,25,44,61.6,0,0.018616289640694453
911192,0.0173410404624277,692,18,70,75.5,0,0.00018090228060240658
152411,0.021015761821366,571,33,70,62.8,0,0.0036030664067969054
630708,0.0247747747747748,444,32,48,72.2,0,0.02954708298245359
184923,0.0220883534136546,498,20,35,46.6,0,0.0002883033444915877
924360,0.0113268608414239,618,28,51,67.0,0,0.0006082300902041231
395922,0.0212765957446809,376,29,27,80.2,0,0.03032073968252485
760231,0.0227272727272727,440,37,35,52.7,0,0.017195234546403
308325,0.0181347150259067,386,24,28,108.1,0,0.0016186357243208503
460686,0.0131926121372032,758,23,45,61.1,0,0.0002077788994685607
140920,0.0264550264550265,378,35,25,96.3,0,0.13330717932359948
518268,0.0275862068965517,290,23,45,30.6,0,1.0138368063917122e-05
933790,0.0135135135135135,518,32,41,42.9,0,0.00024010477353833692
760313,0.022271714922048998,449,22,24,67.8,0,0.00042561546087420144
204760,0.0116279069767442,602,41,31,71.4,0,0.001405729615954738
678406,0.0306748466257669,489,38,47,83.5,1,0.7247515963657082
906723,0.0197183098591549,710,45,33,95.3,0,0.0638867191745949
981931,0.0177935943060498,562,22,44,72.2,0,0.0002142142558704897
576604,0.0305164319248826,426,22,51,65.6,0,0.00013523941821205401
222116,0.0217391304347826,414,12,41,84.3,0,0.0004847954972160343
352400,0.0203327171903882,541,24,47,74.5,0,0.010965949659151373
874248,0.0108527131782946,645,23,32,32.7,0,0.00011449234768494416
927743,0.0107197549770291,653,30,41,106.0,0,0.0007088170823030638
524402,0.0249376558603491,401,30,45,77.5,0,0.02740632308895702
64296,0.0132352941176471,680,7,34,39.4,0,0.00016283756734635513
508168,0.0164948453608247,485,22,47,58.3,0,0.0001362305608893547
127376,0.0416666666666667,264,27,34,79.6,1,0.7980457276811667
256830,0.0187667560321716,373,34,36,115.4,0,0.005429340322525909
517794,0.0214132762312634,467,27,25,98.1,0,0.043520471881070534
277775,0.0162241887905605,678,12,53,34.9,0,8.883122282218496e-05
182099,0.0187393526405451,587,23,22,113.8,0,0.00019812280109041607
240001,0.0264026402640264,303,27,54,62.7,0,0.007855102016585737
668864,0.013677811550152002,658,34,40,75.9,0,0.0008860176298282702
813789,0.0192307692307692,364,29,49,50.2,0,0.0012617841680145738
167878,0.0436046511627907,344,26,48,61.0,0,0.6197521036356729
184482,0.016359918200409,489,27,49,92.3,0,0.003312612668679361
953040,0.0193798449612403,516,36,44,68.2,0,0.008799438389955342
946642,0.0149253731343284,603,25,41,94.5,0,0.008594588975307065
502778,0.0102189781021898,685,24,37,30.6,0,0.0003243439389228683
965640,0.024896265560166,482,20,40,88.5,0,0.0008777657707072199
210796,0.0169133192389006,473,11,39,54.5,0,9.874200045754504e-05
676520,0.0282608695652174,460,13,53,87.3,0,0.00013173584083804856
489504,0.0300546448087432,366,21,51,104.0,0,0.00014512834395106529
572015,0.0234604105571848,341,20,47,50.2,0,4.947788017094426e-05
355780,0.0175675675675676,740,23,39,97.3,0,0.00046529735719973744
384648,0.0454545454545455,308,19,48,45.8,0,0.0003505966727666305
40556,0.0404411764705882,272,33,49,46.7,1,0.5250028464560851
8141,0.0145530145530146,481,19,40,44.2,0,0.00012521313774964908
847778,0.0174757281553398,515,27,60,84.4,0,0.0011508755000750903
854394,0.0113636363636364,528,27,45,78.9,0,0.000816207694738423
658154,0.0161290322580645,558,19,34,58.5,0,0.00021159444921251892
740652,0.0179640718562874,501,13,26,65.5,0,5.544235462183299e-05
663359,0.0148698884758364,538,28,49,37.4,0,0.00046977370363043424
812060,0.0185528756957328,539,27,62,45.8,0,0.0002704567965537353
469284,0.0232558139534884,473,45,39,86.7,0,0.07471805473424513
120687,0.0153061224489796,392,17,31,63.1,0,0.00014897064083598915
72822,0.0203619909502262,442,29,48,65.5,0,0.00874808306488696
493506,0.0130151843817787,461,19,32,74.1,0,0.00019275917635587356
848870,0.0109034267912773,642,27,22,87.8,0,0.00043010580819420233
945720,0.020109689213893996,547,31,32,95.4,0,0.04502099776095107
223071,0.0257936507936508,504,19,58,116.5,0,0.0018123561249881578
189556,0.0269662921348315,445,43,29,63.1,0,0.2490731600640052
352301,0.0226130653266332,398,28,49,62.6,0,0.010765772669057878
751562,0.0168634064080944,593,31,24,59.4,0,0.001240962336666183
478812,0.0158102766798419,506,31,51,43.1,0,0.000734545118700563
614026,0.022075055187638,453,21,30,67.2,0,0.0002565518526757851
116539,0.0154639175257732,582,27,29,65.7,0,0.004060404325615735
271086,0.0154905335628227,581,49,38,53.4,0,0.0030723012669253385
95064,0.0238095238095238,504,27,59,76.5,0,0.018005040298741334
205347,0.0113421550094518,529,15,52,36.9,0,4.279842185256505e-05
371864,0.0237623762376238,505,28,44,85.1,0,0.1056126178294694
44373,0.0260047281323877,423,23,46,68.1,0,0.0003084498685998566
138772,0.0285714285714286,385,26,50,97.0,0,0.13749590282920898
425228,0.0139103554868624,647,37,60,43.2,0,0.0008743974570169564
96125,0.0160513643659711,623,27,52,64.8,0,0.0026793775288777876
1503,0.0264900662251656,453,17,57,82.1,0,0.0004107029821260397
915538,0.023696682464455002,422,33,59,69.9,0,0.008635666992112306
879099,0.0163265306122449,735,20,32,81.6,0,0.00032652338439519927
192345,0.0198915009041591,553,16,36,49.0,0,0.0001348486257106846
370504,0.0207612456747405,578,32,42,86.9,1,0.10082610538730073
930900,0.0208333333333333,384,16,30,76.3,0,0.0002717964714307999
604004,0.0158730158730159,504,24,22,88.4,0,0.001495787792351508
880311,0.0185497470489039,593,23,50,98.3,0,0.00034743055103797873
957248,0.0173661360347323,691,20,43,60.5,0,0.00030049926809020886
283324,0.0121028744326778,661,22,28,76.6,0,0.00020321922436641115
911327,0.0216346153846154,416,22,46,123.0,0,0.0011433183087734102
585508,0.0248565965583174,523,29,36,66.0,0,0.1095381928567227
484479,0.0129659643435981,617,33,41,102.1,0,0.0006886635977941433
892798,0.013840830449826999,578,33,38,90.3,0,0.02304885268897044
796141,0.0152963671128107,523,24,54,81.6,0,0.0027959299069229117
609558,0.0157894736842105,570,38,40,30.4,0,0.0008668242674077283
347351,0.0134680134680135,594,23,32,63.1,0,0.00020321922436641115
279088,0.0162074554294976,617,22,29,69.6,0,0.00026729876420930745
483239,0.0276679841897233,506,19,59,60.7,0,0.00018052910788378173
103800,0.0151187904967603,463,38,33,54.4,0,0.000899636795674884
599590,0.0102564102564103,390,14,42,67.2,0,0.0002904566782211627
278482,0.0211267605633803,426,12,49,79.8,0,0.00041060195831528446
687505,0.0106100795755968,754,34,35,53.1,0,0.00048075770802993216
311364,0.0207972270363951,577,24,43,65.3,0,0.02489955509805597
569637,0.03601108033241,361,26,43,54.2,0,0.23383667529258387
151572,0.0213270142180095,422,27,29,73.8,0,0.012119666429236097
411223,0.0167064439140811,419,27,36,63.7,0,0.0019692234819271483
950840,0.0148514851485149,606,18,48,78.6,0,0.00024297439748297424
938596,0.0283687943262411,423,30,38,76.8,0,0.2869516534311348
635473,0.0152542372881356,590,23,34,37.3,0,0.0001381639458734746
452805,0.0186125211505922,591,32,47,70.9,0,0.00310806201830472
45052,0.0209339774557166,621,11,31,66.2,0,0.001310759212976042
954561,0.0206611570247934,484,28,40,79.0,0,0.01793461719555702
152504,0.0194902548725637,667,27,43,101.0,0,0.03892159124802649
31170,0.016260162601626,615,37,47,64.7,0,0.005857254158739949
559277,0.0134529147982063,446,29,34,81.4,0,0.0012755239757351478
466457,0.0113636363636364,616,23,64,47.4,0,3.273268068224199e-05
454920,0.0167224080267559,598,41,54,83.4,0,0.006394277890175977
971770,0.0187110187110187,481,17,41,62.9,0,0.0001656648573031818
700161,0.0324825986078886,431,38,37,103.4,1,0.8841725709406579
21494,0.0170940170940171,585,26,43,37.0,0,0.0012970682204748727
927632,0.0265486725663717,565,32,40,79.9,0,0.3943943417065857
638401,0.0147783251231527,609,19,45,79.6,0,0.00032541569116606813
435860,0.0229885057471264,435,31,30,64.6,0,0.028083197191189124
574698,0.0240174672489083,458,29,25,59.5,0,0.051524661162413485
282283,0.017274472168906003,521,9,39,63.6,0,0.00018891654204649446
577517,0.0183246073298429,382,23,53,71.4,0,0.00015099241932577738
313480,0.0212765957446809,470,30,36,62.3,0,0.012019556990148115
470100,0.0186915887850467,535,12,34,37.4,0,6.697391948984224e-05
882797,0.013840830449826999,578,37,39,58.9,0,0.0159801018797166
115396,0.0342105263157895,380,23,37,72.8,0,0.00012646790032423184
47578,0.015600624024960999,641,25,44,66.9,0,0.004279849385423397
483187,0.0217391304347826,414,20,36,47.7,0,0.00014667554799347303
787334,0.0118811881188119,505,21,57,29.3,0,2.360523932175398e-05
151334,0.0172117039586919,581,40,41,98.8,0,0.01291343072288468
365732,0.0157894736842105,380,37,32,44.8,0,0.0005404194749252392
274165,0.0138888888888889,720,21,44,60.6,0,0.0015738062673022876
437226,0.0261682242990654,535,32,45,84.7,0,0.3297971463262371
231514,0.020997375328083996,381,31,48,65.5,0,0.005567767006531143
784253,0.0215827338129496,417,20,57,72.4,0,0.0002877489520224508
339314,0.0159010600706714,566,32,42,96.0,0,0.006557982757284137
240568,0.0153256704980843,783,29,32,64.1,0,0.004060404325615735
973043,0.023109243697479,476,28,27,80.5,0,0.08615370395708426
277478,0.0191570881226054,522,30,32,81.4,0,0.004924307412796752
113304,0.0175746924428823,569,17,26,68.5,0,7.047455865761473e-05
233233,0.0115511551155116,606,34,38,93.6,0,0.0017853932338337275
178340,0.0415430267062315,337,23,40,79.0,0,0.0001405427183643092
330108,0.0212418300653595,612,25,38,76.3,0,0.04874283120420858
46134,0.021978021978022,546,21,51,119.9,0,0.0010618160341688161
176622,0.0176848874598071,622,26,35,80.1,0,0.007049689455082184
96629,0.0274841437632135,473,16,40,57.9,0,0.0002583923168403096
507900,0.0194690265486726,565,34,41,64.3,0,0.008679175074515409
697392,0.0140625,640,36,50,128.2,0,0.014820748651801673
112031,0.0202952029520295,542,23,41,99.4,0,0.001123190735269548
57041,0.0217391304347826,552,25,50,69.0,0,0.013964742628823296
387492,0.0273109243697479,476,28,40,77.4,0,0.18948153765881842
780293,0.0190114068441065,526,16,54,40.0,0,6.93162122554685e-05
161180,0.0124223602484472,644,42,46,68.9,0,0.0015692900817474297
639498,0.0268595041322314,484,14,46,83.8,0,0.0004941096411065966
115519,0.0316455696202532,316,21,33,51.3,0,3.404031321180457e-05
452972,0.0145137880986938,689,21,28,63.9,0,0.00026729876420930745
447260,0.0222222222222222,540,18,50,83.3,0,0.00045546312923034065
499349,0.023109243697479,476,21,67,90.9,0,0.0003789317224696164
841795,0.0224948875255624,489,22,34,60.9,0,0.0003380536469643144
979611,0.010016694490818,599,31,31,57.2,0,0.0005428181003967013
407755,0.0248306997742664,443,29,33,87.9,0,0.07239856670244692
377989,0.0273224043715847,549,32,56,74.2,0,0.28325906110086396
541987,0.024866785079929,563,25,31,85.4,0,0.16940029371012352
793366,0.0194003527336861,567,28,46,66.6,0,0.007983652859053303
590422,0.0170731707317073,410,23,50,81.0,0,0.0002024113537282359
229452,0.0186219739292365,537,22,42,74.5,0,0.00018891654204649446
525492,0.0136986301369863,584,27,44,99.6,0,0.0007088170823030638
962398,0.0297297297297297,370,20,63,94.2,0,8.486176887455799e-05
808949,0.0244988864142539,449,18,35,47.2,0,0.00014483074923815034
699562,0.0146818923327896,613,27,65,85.7,0,0.0011347097428032517
519039,0.0284090909090909,352,26,35,66.9,0,0.049249675285995456
219278,0.0141093474426808,567,30,36,72.6,0,0.003940029564806633
824452,0.0136518771331058,586,29,38,64.0,0,0.0008145017947547104
290381,0.0198019801980198,404,20,42,95.2,0,0.00040671638188193905
459785,0.0174757281553398,515,29,44,38.8,0,0.0009021109628859645
399430,0.0182926829268293,492,19,49,104.2,0,0.00031506036232774206
543829,0.0167014613778706,479,25,56,93.7,0,0.002239081777804807
345826,0.0289855072463768,345,2,26,55.7,0,4.5467488997371814e-05
511017,0.0149700598802395,668,21,32,50.3,0,0.00019982945983276074
473346,0.0345679012345679,405,41,27,77.5,1,0.9213279339458373
330064,0.0202952029520295,542,25,47,122.6,0,0.044544130861452765
466873,0.0211267605633803,426,3,61,66.1,0,0.0002723783768433751
923487,0.0198915009041591,553,21,37,76.4,0,0.00025720559298144703
53355,0.0219966159052453,591,20,54,84.4,0,0.0007996790578554523
789976,0.0185185185185185,486,29,61,64.4,0,0.000985339948573541
410248,0.0294736842105263,475,33,44,48.7,0,0.14877846755362423
24608,0.016728624535316004,538,36,46,91.5,0,0.007199779113600892
299743,0.0313390313390313,351,15,50,48.0,0,3.747616265697459e-05
917259,0.0139103554868624,647,43,45,80.6,0,0.013321845390459552
940159,0.0125,480,49,41,67.6,0,0.0009048479510869573
590371,0.0119760479041916,501,28,29,45.9,0,0.00020911601743237753
594614,0.024330900243308997,411,29,32,45.1,0,0.006890379337596512
874134,0.0293159609120521,307,34,54,49.3,0,0.008136749283829011
563987,0.0281030444964871,427,35,31,73.0,0,0.4416265981015266
972574,0.0246085011185682,447,19,44,69.3,0,0.0002977376808522581
807288,0.0125588697017268,637,12,38,58.3,0,0.0002116115589434294
625234,0.0204460966542751,538,31,32,75.3,0,0.026836035547260165
311093,0.0127298444130127,707,37,37,60.7,0,0.00161185131779427
51569,0.0204081632653061,392,10,56,84.7,0,0.0003172349117431166
538771,0.0359116022099447,362,24,25,74.6,1,0.8029055467080352
48204,0.0129032258064516,620,22,24,81.3,0,7.868295673444041e-05
39649,0.0159235668789809,628,35,51,87.6,0,0.004685649951669861
585553,0.0188284518828452,478,17,38,81.8,0,0.0001920988163901344
367657,0.0216919739696312,461,21,38,53.1,0,0.00015356054456722992
683266,0.0278551532033426,359,28,37,52.9,0,0.049363062373694803
898013,0.0168776371308017,474,17,53,65.9,0,0.00013870994209790705
692172,0.022000000000000002,500,23,36,71.2,0,0.000582941307477781
604697,0.0134099616858238,522,37,47,50.5,0,0.00026413173045050024
177367,0.0214592274678112,466,21,32,45.0,0,0.0001268610566538094
309732,0.0116959064327485,342,34,54,79.9,0,0.00033866830989660374
684097,0.0150537634408602,465,21,41,83.2,0,0.00018676952840017175
107065,0.0196463654223969,509,27,32,51.6,0,0.002299716981348561
225870,0.0218487394957983,595,13,44,53.5,0,0.0006474194528893867
40836,0.0157170923379175,509,25,40,51.0,0,0.0010830640641677164
789885,0.0122887864823349,651,35,53,84.6,0,0.0005700069656312772
938361,0.0176125244618395,511,28,41,47.2,0,0.0009021109628859645
928515,0.0316091954022989,348,29,31,67.8,0,0.13799841325602955
989560,0.018000000000000002,500,30,52,70.2,0,0.0020798429516501377
379541,0.024390243902439,451,24,29,86.2,0,0.05588614449588356
141855,0.0139165009940358,503,31,45,32.0,0,0.0009883142510482747
759053,0.0309278350515464,388,28,56,72.5,0,0.18788007739069537
135944,0.0147239263803681,815,25,57,98.3,0,0.0026105099690351204
34550,0.0175438596491228,570,34,33,65.6,0,0.0035652671388034384
498189,0.0213333333333333,375,21,39,65.5,0,0.00024132606292174053
91603,0.022271714922048998,449,10,50,74.0,0,0.00020882270307077535
501461,0.018000000000000002,500,10,48,61.7,0,0.0001410512659170639
447689,0.0215264187866928,511,29,52,68.2,0,0.013132766265553373
539963,0.020442930153322,587,33,43,77.1,0,0.04398604749528808
316964,0.027027027027027,481,14,46,59.4,0,0.0005017342155025472
467442,0.0183299389002037,491,41,53,53.6,0,0.0010515593741849657
818306,0.02,450,45,43,86.2,0,0.01007695867544665
457145,0.0251889168765743,397,31,39,46.2,0,0.010045256683171145
94126,0.0344827586206897,493,28,43,56.4,1,0.8208271682190618
93936,0.0196078431372549,612,15,32,97.5,0,0.0006760896032791162
286204,0.0202839756592292,493,23,41,97.5,0,0.0004159668000720123
175210,0.0213219616204691,469,24,44,98.6,0,0.020392265733330587
356751,0.026634382566586002,413,22,38,112.5,0,0.00072864500182783
870958,0.0177133655394525,621,11,53,64.8,0,0.00017042853135870826
148422,0.0136518771331058,586,28,50,38.2,0,0.0005133618082330053
859197,0.0184049079754601,489,22,32,57.2,0,0.00014720803932049433
683820,0.0267379679144385,374,27,29,37.0,0,0.016879612408741987
388880,0.0212765957446809,376,25,42,56.2,0,0.002610037563254185
921117,0.018796992481203,532,10,46,46.1,0,9.904259077898054e-05
795224,0.0156862745098039,510,15,49,48.2,0,7.394675177957997e-05
696942,0.0311111111111111,450,30,49,66.8,1,0.5298557124888758
155861,0.0263157894736842,570,21,32,48.8,0,0.0017997590300009901
626503,0.0326633165829146,398,44,48,35.8,0,0.14242809427918718
916623,0.0162790697674419,430,24,48,89.1,0,0.003475194270748905
618596,0.0273972602739726,365,24,51,45.4,0,0.01826190253740483
66040,0.016728624535316004,538,9,36,68.8,0,0.0001832262159414426
