custid,dropperc,mins,consecmonths,income,age,churn_Y,prob
572015,0.0234604105571848,341,20,50.2,47,0,0.40363793617723115
355780,0.0175675675675676,740,23,97.3,39,0,0.2609825584696622
384648,0.0454545454545455,308,19,45.8,48,0,0.46915026699767864
40556,0.0404411764705882,272,33,46.7,49,1,0.49419799998100783
8141,0.0145530145530146,481,19,44.2,40,0,0.4070312539858508
847778,0.0174757281553398,515,27,84.4,60,0,0.4383740532372962
854394,0.0113636363636364,528,27,78.9,45,0,0.30801423306470166
658154,0.0161290322580645,558,19,58.5,34,0,0.41572286358866267
740652,0.0179640718562874,501,13,65.5,26,0,0.2595447747870627
663359,0.0148698884758364,538,28,37.4,49,0,0.43255906680170053
812060,0.0185528756957328,539,27,45.8,62,0,0.4269867186117857
469284,0.0232558139534884,473,45,86.7,39,0,0.48162333825754233
120687,0.0153061224489796,392,17,63.1,31,0,0.24851362274252983
72822,0.0203619909502262,442,29,65.5,48,0,0.4516001652038738
493506,0.0130151843817787,461,19,74.1,32,0,0.2773777481324588
848870,0.0109034267912773,642,27,87.8,22,0,0.317799734212833
945720,0.020109689213893996,547,31,95.4,32,0,0.47028559173802226
223071,0.0257936507936508,504,19,116.5,58,0,0.4472742804960004
189556,0.0269662921348315,445,43,63.1,29,0,0.4870459296829277
352301,0.0226130653266332,398,28,62.6,49,0,0.4514336821141309
751562,0.0168634064080944,593,31,59.4,24,0,0.45521158688889335
478812,0.0158102766798419,506,31,43.1,51,0,0.4341286208069199
614026,0.022075055187638,453,21,67.2,30,0,0.4202188659772627
116539,0.0154639175257732,582,27,65.7,29,0,0.45170157122436294
271086,0.0154905335628227,581,49,53.4,38,0,0.4466682038213913
95064,0.0238095238095238,504,27,76.5,59,0,0.4666663180797169
205347,0.0113421550094518,529,15,36.9,52,0,0.14570548436393999
371864,0.0237623762376238,505,28,85.1,44,0,0.47847700315638203
44373,0.0260047281323877,423,23,68.1,46,0,0.43779944714798597
138772,0.0285714285714286,385,26,97.0,50,0,0.4889853668123673
425228,0.0139103554868624,647,37,43.2,60,0,0.4629486840255108
96125,0.0160513643659711,623,27,64.8,52,0,0.4445838820618378
1503,0.0264900662251656,453,17,82.1,57,0,0.2790477770863787
915538,0.023696682464455002,422,33,69.9,59,0,0.4579171820683916
879099,0.0163265306122449,735,20,81.6,32,0,0.2608460723587604
192345,0.0198915009041591,553,16,49.0,36,0,0.25508136294551037
370504,0.0207612456747405,578,32,86.9,42,1,0.47211669477588947
930900,0.0208333333333333,384,16,76.3,30,0,0.2640324035877273
604004,0.0158730158730159,504,24,88.4,22,0,0.458977745289506
880311,0.0185497470489039,593,23,98.3,50,0,0.41034913239549803
957248,0.0173661360347323,691,20,60.5,43,0,0.25623222146697266
283324,0.0121028744326778,661,22,76.6,28,0,0.28302268398290537
911327,0.0216346153846154,416,22,123.0,46,0,0.4265314991016605
585508,0.0248565965583174,523,29,66.0,36,0,0.47772285956116767
484479,0.0129659643435981,617,33,102.1,41,0,0.3124719340013978
892798,0.013840830449826999,578,33,90.3,38,0,0.4833829639437108
796141,0.0152963671128107,523,24,81.6,54,0,0.4455583210624038
609558,0.0157894736842105,570,38,30.4,40,0,0.4355454206559995
347351,0.0134680134680135,594,23,63.1,32,0,0.27536678340442283
279088,0.0162074554294976,617,22,69.6,29,0,0.4113183175465627
483239,0.0276679841897233,506,19,60.7,59,0,0.45242582763988465
103800,0.0151187904967603,463,38,54.4,33,0,0.4415507605749542
599590,0.0102564102564103,390,14,67.2,42,0,0.15108426660814145
278482,0.0211267605633803,426,12,79.8,49,0,0.2627952530414576
687505,0.0106100795755968,754,34,53.1,35,0,0.17765866407874334
311364,0.0207972270363951,577,24,65.3,43,0,0.46355819891382
569637,0.03601108033241,361,26,54.2,43,0,0.4855080419728444
151572,0.0213270142180095,422,27,73.8,29,0,0.4641592972375574
411223,0.0167064439140811,419,27,63.7,36,0,0.44397369791937713
950840,0.0148514851485149,606,18,78.6,48,0,0.2613416963624027
938596,0.0283687943262411,423,30,76.8,38,0,0.496341429640097
635473,0.0152542372881356,590,23,37.3,34,0,0.3948707101877787
452805,0.0186125211505922,591,32,70.9,47,0,0.4479311662685102
45052,0.0209339774557166,621,11,66.2,31,0,0.271900209378404
954561,0.0206611570247934,484,28,79.0,40,0,0.45948794741935434
152504,0.0194902548725637,667,27,101.0,43,0,0.4613160329934845
31170,0.016260162601626,615,37,64.7,47,0,0.45027676601816835
559277,0.0134529147982063,446,29,81.4,34,0,0.3056473352968406
466457,0.0113636363636364,616,23,47.4,64,0,0.25763076346598346
454920,0.0167224080267559,598,41,83.4,54,0,0.45363190498900485
971770,0.0187110187110187,481,17,62.9,41,0,0.2507391439818933
700161,0.0324825986078886,431,38,103.4,37,1,0.5167395047218627
21494,0.0170940170940171,585,26,37.0,43,0,0.4322475947488707
927632,0.0265486725663717,565,32,79.9,40,0,0.48745766413889885
638401,0.0147783251231527,609,19,79.6,45,0,0.42589805974349554
435860,0.0229885057471264,435,31,64.6,30,0,0.47232342729619115
574698,0.0240174672489083,458,29,59.5,25,0,0.47585461533228324
282283,0.017274472168906003,521,9,63.6,39,0,0.25482879074801634
577517,0.0183246073298429,382,23,71.4,53,0,0.3947448963447958
313480,0.0212765957446809,470,30,62.3,36,0,0.46079196289481655
470100,0.0186915887850467,535,12,37.4,34,0,0.24400162642043283
882797,0.013840830449826999,578,37,58.9,39,0,0.48294585164832093
115396,0.0342105263157895,380,23,72.8,37,0,0.4533516214843744
47578,0.015600624024960999,641,25,66.9,44,0,0.4490966398653508
483187,0.0217391304347826,414,20,47.7,36,0,0.4122378693364025
787334,0.0118811881188119,505,21,29.3,57,0,0.2545846160857518
151334,0.0172117039586919,581,40,98.8,41,0,0.46095013730294504
365732,0.0157894736842105,380,37,44.8,32,0,0.43084382924695935
274165,0.0138888888888889,720,21,60.6,44,0,0.2783636865132316
437226,0.0261682242990654,535,32,84.7,45,0,0.48745766413889885
231514,0.020997375328083996,381,31,65.5,48,0,0.4428819031452306
784253,0.0215827338129496,417,20,72.4,57,0,0.41651162411119136
339314,0.0159010600706714,566,32,96.0,42,0,0.4528542608392914
240568,0.0153256704980843,783,29,64.1,32,0,0.2910270392536945
973043,0.023109243697479,476,28,80.5,27,0,0.4792341926885974
277478,0.0191570881226054,522,30,81.4,32,0,0.45267889591245164
113304,0.0175746924428823,569,17,68.5,26,0,0.2595447747870627
233233,0.0115511551155116,606,34,93.6,38,0,0.3124719340013978
178340,0.0415430267062315,337,23,79.0,40,0,0.4692191700529875
330108,0.0212418300653595,612,25,76.3,38,0,0.4693185609011156
46134,0.021978021978022,546,21,119.9,51,0,0.4273619911552095
176622,0.0176848874598071,622,26,80.1,35,0,0.4550585384234619
96629,0.0274841437632135,473,16,57.9,40,0,0.2916713136505997
507900,0.0194690265486726,565,34,64.3,41,0,0.44672261654805445
697392,0.0140625,640,36,128.2,50,0,0.4665390701641341
112031,0.0202952029520295,542,23,99.4,41,0,0.4269658300790448
57041,0.0217391304347826,552,25,69.0,50,0,0.4590212044324754
387492,0.0273109243697479,476,28,77.4,40,0,0.496341429640097
780293,0.0190114068441065,526,16,40.0,54,0,0.2452466752511688
161180,0.0124223602484472,644,42,68.9,46,0,0.3120960061505063
639498,0.0268595041322314,484,14,83.8,46,0,0.28273560570852324
115519,0.0316455696202532,316,21,51.3,33,0,0.4333033252458688
452972,0.0145137880986938,689,21,63.9,28,0,0.2638613968436523
447260,0.0222222222222222,540,18,83.3,50,0,0.2670114635978962
499349,0.023109243697479,476,21,90.9,67,0,0.4234384643165313
841795,0.0224948875255624,489,22,60.9,34,0,0.4233471097532404
979611,0.010016694490818,599,31,57.2,31,0,0.30941803196038375
407755,0.0248306997742664,443,29,87.9,33,0,0.4785025619186762
377989,0.0273224043715847,549,32,74.2,56,0,0.497190001515649
541987,0.024866785079929,563,25,85.4,31,0,0.4811035265021941
793366,0.0194003527336861,567,28,66.6,46,0,0.44672261654805445
590422,0.0170731707317073,410,23,81.0,50,0,0.4001102774837009
229452,0.0186219739292365,537,22,74.5,42,0,0.4097264993954439
525492,0.0136986301369863,584,27,99.6,44,0,0.3124719340013978
962398,0.0297297297297297,370,20,94.2,63,0,0.43323277623601825
808949,0.0244988864142539,449,18,47.2,35,0,0.26839777530976683
699562,0.0146818923327896,613,27,85.7,65,0,0.44793040070355716
519039,0.0284090909090909,352,26,66.9,35,0,0.48230259617241855
219278,0.0141093474426808,567,30,72.6,36,0,0.4599048548865817
824452,0.0136518771331058,586,29,64.0,38,0,0.30717394805611764
290381,0.0198019801980198,404,20,95.2,42,0,0.4107640052037877
459785,0.0174757281553398,515,29,38.8,44,0,0.4386190615689706
399430,0.0182926829268293,492,19,104.2,49,0,0.41542549188440453
543829,0.0167014613778706,479,25,93.7,56,0,0.44298546907450687
345826,0.0289855072463768,345,2,55.7,26,0,0.27916573037959014
511017,0.0149700598802395,668,21,50.3,32,0,0.4163587473889033
473346,0.0345679012345679,405,41,77.5,27,1,0.5149678584954747
330064,0.0202952029520295,542,25,122.6,47,0,0.466009017710071
466873,0.0211267605633803,426,3,66.1,61,0,0.25461160428574026
923487,0.0198915009041591,553,21,76.4,37,0,0.41545900205959413
53355,0.0219966159052453,591,20,84.4,54,0,0.4241261044301874
789976,0.0185185185185185,486,29,64.4,61,0,0.42972795848630213
410248,0.0294736842105263,475,33,48.7,44,0,0.48474797715315626
24608,0.016728624535316004,538,36,91.5,46,0,0.45856561141660573
299743,0.0313390313390313,351,15,48.0,50,0,0.2706065603366205
917259,0.0139103554868624,647,43,80.6,45,0,0.4863290626085615
940159,0.0125,480,49,67.6,41,0,0.30542609993658726
590371,0.0119760479041916,501,28,45.9,29,0,0.30042212127895157
594614,0.024330900243308997,411,29,45.1,32,0,0.4641450581784057
874134,0.0293159609120521,307,34,49.3,54,0,0.4669366073034866
563987,0.0281030444964871,427,35,73.0,31,0,0.4989721932980977
972574,0.0246085011185682,447,19,69.3,44,0,0.43578137036452264
807288,0.0125588697017268,637,12,58.3,38,0,0.1580957746014782
625234,0.0204460966542751,538,31,75.3,32,0,0.4674886994930772
311093,0.0127298444130127,707,37,60.7,37,0,0.18438121378991376
51569,0.0204081632653061,392,10,84.7,56,0,0.25689557405504926
538771,0.0359116022099447,362,24,74.6,25,1,0.503273594615483
48204,0.0129032258064516,620,22,81.3,24,0,0.28093001212647667
39649,0.0159235668789809,628,35,87.6,51,0,0.45071008431110987
585553,0.0188284518828452,478,17,81.8,38,0,0.2532925405658473
367657,0.0216919739696312,461,21,53.1,38,0,0.40969047053345437
683266,0.0278551532033426,359,28,52.9,37,0,0.4714836521707812
898013,0.0168776371308017,474,17,65.9,53,0,0.24732475091912834
692172,0.022000000000000002,500,23,71.2,36,0,0.4288175037308938
604697,0.0134099616858238,522,37,50.5,47,0,0.29921409309392555
177367,0.0214592274678112,466,21,45.0,32,0,0.4122378693364025
309732,0.0116959064327485,342,34,79.9,54,0,0.28853882625802146
684097,0.0150537634408602,465,21,83.2,41,0,0.4045003742275784
107065,0.0196463654223969,509,27,51.6,32,0,0.4412118921074305
225870,0.0218487394957983,595,13,53.5,44,0,0.2633996340492961
40836,0.0157170923379175,509,25,51.0,40,0,0.4386190615689706
789885,0.0122887864823349,651,35,84.6,53,0,0.31140096113349053
938361,0.0176125244618395,511,28,47.2,41,0,0.4386190615689706
928515,0.0316091954022989,348,29,67.8,31,0,0.48230259617241855
989560,0.018000000000000002,500,30,70.2,52,0,0.4455583210624038
379541,0.024390243902439,451,24,86.2,29,0,0.47570068670585175
141855,0.0139165009940358,503,31,32.0,45,0,0.4577918749256401
759053,0.0309278350515464,388,28,72.5,56,0,0.4861793345306593
135944,0.0147239263803681,815,25,98.3,57,0,0.2962377271359211
34550,0.0175438596491228,570,34,65.6,33,0,0.4493250088807832
498189,0.0213333333333333,375,21,65.5,39,0,0.4071072775958929
91603,0.022271714922048998,449,10,74.0,50,0,0.2627952530414576
501461,0.018000000000000002,500,10,61.7,48,0,0.2513773917117478
447689,0.0215264187866928,511,29,68.2,52,0,0.4590212044324754
539963,0.020442930153322,587,33,77.1,43,0,0.4672589320661078
316964,0.027027027027027,481,14,59.4,46,0,0.2799966953250069
467442,0.0183299389002037,491,41,53.6,53,0,0.4376205288411664
818306,0.02,450,45,86.2,43,0,0.45627487169665243
457145,0.0251889168765743,397,31,46.2,39,0,0.4682506812859699
94126,0.0344827586206897,493,28,56.4,43,1,0.5051003537610532
93936,0.0196078431372549,612,15,97.5,32,0,0.26344841328096374
286204,0.0202839756592292,493,23,97.5,41,0,0.42480804385378623
175210,0.0213219616204691,469,24,98.6,44,0,0.4643353364920687
356751,0.026634382566586002,413,22,112.5,38,0,0.44677338579827947
870958,0.0177133655394525,621,11,64.8,53,0,0.25318835195962247
148422,0.0136518771331058,586,28,38.2,50,0,0.2964064676177398
859197,0.0184049079754601,489,22,57.2,32,0,0.4068642852896499
683820,0.0267379679144385,374,27,37.0,29,0,0.4534456818721665
388880,0.0212765957446809,376,25,56.2,42,0,0.44739130088474893
921117,0.018796992481203,532,10,46.1,46,0,0.24864185691605126
795224,0.0156862745098039,510,15,48.2,49,0,0.2452466752511688
696942,0.0311111111111111,450,30,66.8,49,1,0.48839264411291117
155861,0.0263157894736842,570,21,48.8,32,0,0.43763417276562555
626503,0.0326633165829146,398,44,35.8,48,0,0.48376430886186905
916623,0.0162790697674419,430,24,89.1,48,0,0.44298546907450687
618596,0.0273972602739726,365,24,45.4,51,0,0.4669366073034866
66040,0.016728624535316004,538,9,68.8,36,0,0.25683222382885806
42131,0.0138888888888889,576,48,111.5,41,0,0.4896360183019334
623468,0.0240700218818381,457,20,108.4,43,0,0.43790187954533133
94587,0.0202247191011236,445,37,88.3,48,0,0.4634641505646452
945671,0.0236686390532544,507,22,83.6,28,0,0.44020204577282135
80693,0.0183908045977011,435,24,43.0,44,0,0.4332949289946669
137596,0.0174520069808028,573,24,71.9,37,0,0.45007295485732784
10928,0.0236686390532544,338,23,82.9,36,0,0.42185663126371137
870238,0.0072674418604651205,688,30,24.1,33,0,0.1725287862010912
530518,0.0324483775811209,339,21,64.6,55,0,0.4431062677303438
432812,0.0390879478827362,307,29,80.9,52,0,0.4966420014512889
788935,0.0197044334975369,406,36,31.8,46,0,0.43603746374083757
661710,0.0307017543859649,456,21,91.3,52,0,0.45353912041040706
340812,0.0171821305841924,582,31,96.4,38,0,0.45523405845342907
192637,0.0266666666666667,300,43,62.0,41,0,0.4711537002221588
972662,0.0155945419103314,513,26,80.8,55,0,0.4455583210624038
567023,0.0164609053497942,486,33,76.0,58,0,0.43305060051422395
638209,0.0234375,512,31,71.9,59,0,0.4666663180797169
386268,0.0152801358234295,589,31,16.7,49,0,0.42777267844822203
900835,0.0241545893719807,414,13,76.2,41,0,0.27549929423022446
102909,0.0192982456140351,570,16,61.7,21,0,0.2595447747870627
239223,0.0131291028446389,457,34,54.6,70,0,0.2839704163272748
439930,0.0206185567010309,485,26,73.4,36,0,0.4621025943412471
156241,0.0158730158730159,567,29,66.9,50,0,0.4422145652281731
175976,0.016566265060241,664,25,68.7,38,0,0.45516512795682595
245686,0.0418250950570342,263,24,87.6,51,1,0.5086027824594683
381991,0.0167364016736402,478,18,113.5,34,0,0.25965369741897365
540484,0.0131578947368421,684,33,87.3,49,0,0.181911718115927
985271,0.0163934426229508,366,28,67.8,39,0,0.42831337501436556
849991,0.0222222222222222,540,24,80.0,43,0,0.4669282430184211
78009,0.0306345733041575,457,39,86.6,26,1,0.5110754467440817
928064,0.0335195530726257,358,42,88.7,43,1,0.5005540066765032
914924,0.0151260504201681,595,23,60.7,24,0,0.41475190136335294
622718,0.0169252468265162,709,17,76.4,25,0,0.15164033823034156
113260,0.020253164556961998,395,30,58.1,36,0,0.456517455966228
981461,0.0158415841584158,505,40,80.2,42,0,0.4557784478731169
982968,0.0242718446601942,412,38,69.1,59,0,0.46363827813815334
103839,0.0170357751277683,587,26,86.9,23,0,0.4613625881126147
910848,0.0176125244618395,511,31,91.8,36,0,0.4554629681483711
959365,0.0120274914089347,582,35,52.7,20,0,0.3054399537279235
965190,0.0203703703703704,540,34,37.5,33,0,0.4471629612145997
290785,0.0149892933618844,467,29,33.9,40,0,0.42459481145637396
958698,0.0208333333333333,480,16,31.7,51,0,0.2472372549703296
208690,0.021505376344086002,465,23,68.0,31,0,0.4202188659772627
506132,0.0181451612903226,496,38,73.4,41,0,0.4557784478731169
552875,0.0231578947368421,475,27,33.9,35,0,0.4553231942948348
354435,0.0294840294840295,407,21,71.2,45,0,0.4552811282976854
750773,0.0272108843537415,588,28,85.4,36,1,0.5067848457637352
547176,0.0196936542669584,457,30,82.5,60,0,0.43886680731390715
313341,0.0320855614973262,374,18,95.9,42,0,0.2904732944336964
833136,0.0214424951267057,513,19,41.2,47,0,0.41724610263488743
725410,0.0161870503597122,556,14,63.9,22,0,0.2595447747870627
203281,0.0181818181818182,440,27,60.9,36,0,0.44397369791937713
603810,0.0217821782178218,505,36,82.1,42,1,0.472663756301528
330091,0.0190114068441065,526,32,34.9,43,0,0.42989313585764705
612640,0.025,440,35,93.2,49,0,0.47881031812019226
170096,0.0286885245901639,488,30,92.3,57,1,0.49779149403075584
79565,0.0227272727272727,440,22,76.9,53,0,0.42781416233541786
411259,0.019047619047619,525,42,91.1,39,0,0.45856561141660573
869890,0.0212765957446809,517,29,34.2,40,0,0.44660643576699594
213161,0.0266075388026608,451,6,63.9,40,0,0.2799966953250069
812517,0.0197044334975369,406,35,100.4,58,0,0.4416344763924023
307315,0.0131578947368421,608,25,100.2,40,0,0.3124719340013978
758529,0.0144144144144144,555,42,78.5,42,0,0.4630120282743318
572422,0.0187393526405451,587,21,76.1,44,0,0.4120503372256094
688489,0.0126353790613718,554,31,73.6,52,0,0.30413649394666376
394647,0.024896265560166,482,18,90.0,46,0,0.28380756790445527
495946,0.018957345971564,422,12,51.0,42,0,0.2446189071303603
259080,0.0163204747774481,674,42,59.2,45,0,0.46088107353138535
575988,0.0277777777777778,360,29,64.7,52,0,0.47512055143175497
757906,0.0185676392572944,377,20,67.5,46,0,0.390828206830139
250406,0.0199335548172757,602,33,56.0,35,0,0.4494256308559727
573883,0.00880281690140845,568,19,84.1,47,0,0.27595111042844467
295013,0.0164271047227926,487,27,45.0,52,0,0.431961922921364
185813,0.0323529411764706,340,25,69.3,55,0,0.4840442649693828
497481,0.0245098039215686,408,32,50.2,41,0,0.461528770498253
496674,0.0196969696969697,660,36,66.0,29,0,0.4693834270367091
637780,0.0131086142322097,534,49,69.5,24,0,0.315343963283541
817631,0.0127737226277372,548,18,92.8,51,0,0.15768610983095308
392649,0.0164473684210526,608,26,73.7,38,0,0.4524502228430497
296133,0.0248868778280543,442,22,68.6,54,0,0.43185016536772236
833736,0.0226628895184136,353,14,82.8,37,0,0.26501572270683454
924012,0.0208768267223382,479,24,111.6,40,0,0.46722292367528295
639132,0.022680412371134,485,31,64.9,47,0,0.46515646406211586
985389,0.0149006622516556,604,18,65.9,37,0,0.26225230612787853
923578,0.0206185567010309,485,12,94.6,57,0,0.2633689694058291
761496,0.0183299389002037,491,33,85.8,47,0,0.4433792749343736
531551,0.0226337448559671,486,29,74.4,49,0,0.45700892446354546
298247,0.0202205882352941,544,33,56.5,48,0,0.456967852720247
421344,0.0171232876712329,584,8,79.3,48,0,0.2557581763005958
932670,0.0116959064327485,513,42,49.4,40,0,0.3030564045656945
803471,0.0177383592017738,451,31,38.6,51,0,0.4288173593689405
141290,0.0149476831091181,669,32,93.1,49,0,0.46401822555857486
